git_repo,total_commits,last_commit_before_months,avg_commits_per_day,git_unique_contributors,forks,stars,open_PRs,merged_PRs,open_issues,resolved_issues,version_release_frequency_months,version_release_frequency_years,LOC,total_lines_added,total_lines_deleted,lines_added_one_and_half_year,lines_deleted_one_and_half_year,readme_updated,sloc_javascript,sloc_typescript,cyclomatic_complexity
https://github.com/omardelarosa/mongo-elasticsearch,10,100.01,10.0,1,2,13,0,0,1,0,0.0,0.0,132,428,48,0,0,False,116.0,0.0,43.0
https://github.com/anhmv/random-maze-generator,16,55.79,0.01,2,0,0,0,0,0,0,0.0,0.0,3809,10913,4544,0,0,False,316.0,0.0,56.0
https://github.com/SomeKittens/jsonp-express,1,123.99,1.0,1,0,1,0,0,0,0,0.0,0.0,26,90,0,0,0,False,24.0,0.0,7.0
https://github.com/gdsc-ys/react-pinwheel-navbar,4,17.41,2.0,2,0,0,0,0,0,0,0.0,0.0,58,37020,25,37020,25,True,44.0,0.0,1.0
https://github.com/dancrtis/quanalytics,9,0.83,0.41,2,0,0,0,0,0,0,0.0,0.0,47,91,13,91,13,True,32.0,0.0,2.0
https://github.com/vishwasraovinay/angular_vinu,1,55.05,1.0,1,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,False,0.0,0.0,0.0
https://github.com/awatson1978/starrynight,170,89.74,0.33,8,11,53,1,24,41,25,0.0,0.0,171250,354553,333020,0,0,False,6864.0,0.0,20.0
https://github.com/kennethjiang/bin-packing-es,41,83.06,0.02,2,0,1,0,0,0,0,0.0,0.0,1009,2069,825,0,0,False,359.0,0.0,16.0
https://github.com/ryanrosello-og/playwright-slack-report,61,0.41,0.11,9,16,59,0,51,6,40,1.65,20.02,8,19135,10047,12868,8670,True,8.0,1725.0,18.0
https://github.com/ocrybit/firestore-sweet,22,41.08,0.1,1,0,5,4,4,0,0,0.0,0.0,715,12758,1859,0,0,False,620.0,0.0,24.0
https://github.com/artemshumil/generator-wb-page,2,27.97,2.0,1,0,0,0,0,0,0,0.0,0.0,77,9949,1,0,0,False,83.0,84.0,17.0
https://github.com/anhdo95/local-persist,20,38.42,2.86,1,0,0,0,0,0,0,18.0,219.0,145,7845,180,0,0,False,75.0,0.0,8.0
https://github.com/kdujs/kdux-router-sync,1,13.93,1.0,1,0,0,0,0,0,0,0.0,0.0,74,565,0,565,0,True,61.0,10.0,10.0
https://github.com/dlnnewman/lodown,37,81.26,0.08,3,0,0,0,0,0,0,0.0,0.0,450,1610,402,0,0,False,189.0,0.0,42.0
https://github.com/const-io/min-int32,8,94.91,0.02,1,0,1,0,0,0,0,0.28,3.37,15,926,141,0,0,False,6.0,0.0,1.0
https://github.com/Slayug/tnsg,8,81.81,8.0,1,0,3,0,0,0,0,0.0,0.0,387,679,100,0,0,False,240.0,0.0,17.0
https://github.com/msaaddev/validate-rss-sitemap,18,15.55,18.0,1,0,4,0,0,0,0,0.0,0.0,344,5025,272,5025,272,True,283.0,0.0,27.0
https://github.com/thedarkhorseltd/react-native-cached-network-svg-image,1,15.78,1.0,1,0,0,0,0,0,0,0.0,0.0,344,20749,0,20749,0,True,341.0,12.0,38.0
https://github.com/duongduckien/modal-slider-photos-and-videos,16,76.82,1.45,2,0,0,0,0,0,0,0.0,0.0,1678,3175,1063,0,0,False,1234.0,164.0,125.0
https://github.com/BeauitfullXiaoJian/cordova-amap-location,9,59.87,0.47,1,3,1,0,0,0,0,0.0,0.0,137,3867,590,0,0,False,110.0,0.0,14.0
https://github.com/rhaymisonbetini/js-port-scan,25,10.48,1.19,2,0,2,0,0,0,0,0.0,0.0,266,2123,105,2123,105,True,176.0,0.0,44.0
https://github.com/NoamELB/make-controllable,10,62.1,0.03,4,5,41,0,0,0,3,0.0,0.0,167,7914,1808,0,0,False,139.0,0.0,59.0
https://github.com/befinal/node-tenpay,180,56.75,0.2,5,239,1100,2,13,13,100,0.0,0.0,676,4826,3348,0,0,False,776.0,0.0,20.0
https://github.com/ronny1020/react-form-maker,25,42.25,0.3,2,0,2,0,0,0,0,0.0,0.0,317,63694,16026,0,0,False,287.0,0.0,15.0
https://github.com/UrijHoruzij/ui-nature,207,7.77,0.21,4,0,2,5,178,0,0,0.0,0.0,6448,66995,41939,9585,14751,True,5477.0,0.0,103.0
https://github.com/wlbwrx/node_work,1,82.9,1.0,1,0,0,0,0,0,0,0.0,0.0,0,504,0,0,0,False,0.0,0.0,0.0
https://github.com/magentanova/maestro,129,79.65,0.34,5,3,3,1,5,5,0,0.0,0.0,128601,202307,128571,0,0,False,272.0,0.0,13.0
https://github.com/dudiharush/npm-author-name,27,48.59,2.7,1,0,0,15,1,1,0,0.0,0.0,88,12378,861,0,0,False,75.0,17.0,11.0
https://github.com/PhoenixOnARoof/owoify-js,17,49.36,0.19,2,0,1,0,0,0,0,3.16,38.42,151,8204,1528,0,0,False,0.0,255.0,12.0
https://github.com/lian-fei/lf-cli,9,59.04,0.04,3,0,0,0,0,0,0,0.0,0.0,173827,267867,267558,0,0,False,68.0,0.0,5.0
https://github.com/knpwrs/redux-saga-selector-channel,19,59.27,0.18,1,2,1,13,6,9,1,1.32,16.1,3,11320,3276,0,0,False,3.0,35.0,1.0
https://github.com/jzyxyz/SpotifyLens,72,52.71,4.0,1,0,1,4,11,0,0,0.0,0.0,79113,142845,140997,0,0,False,610.0,0.0,34.0
https://github.com/xuopled/react-interactive-component,45,33.61,0.03,4,0,3,0,22,0,0,0.0,0.0,1193,28179,15096,0,0,False,850.0,0.0,40.0
https://github.com/najs-framework/najs-eloquent,238,62.1,0.67,3,5,27,2,2,0,6,1.4,16.98,12817,161911,87968,0,0,False,5607.0,9604.0,17.0
https://github.com/zooyalove/react-autorize,3,66.05,1.5,1,0,0,0,0,0,0,0.0,0.0,80,263,5,0,0,False,65.0,0.0,4.0
https://github.com/KazuyaHara/sort-expo-appjson,52,14.45,0.17,3,0,0,5,76,1,2,0.97,11.77,0,8368,685,143,83,False,0.0,132.0,16.0
https://github.com/trufflesuite/truffle-migrate,66,68.41,0.13,6,17,17,1,17,9,9,0.0,0.0,336,566,157,0,0,False,253.0,0.0,55.0
https://github.com/PedroSilva8/react-translation.js,5,21.34,0.5,1,0,0,0,0,0,0,0.0,0.0,6,883,13,0,0,False,6.0,50.0,1.0
https://github.com/wufeng123456/wf-ui,5,2.94,1.67,1,0,0,0,0,0,0,0.0,0.0,378,13795,12621,13795,12621,True,119.0,0.0,15.0
https://github.com/black-golden-road/iconfont-build-tools,3,13.61,0.38,3,8,15,0,1,1,0,0.0,0.0,72,593,3,593,3,True,56.0,102.0,12.0
https://github.com/hkjang/node-red-contrib-papago,2,33.98,2.0,1,0,1,0,0,0,0,0.0,0.0,69,561,1,0,0,False,61.0,0.0,10.0
https://github.com/teisenhower/eslint-config-tme-vue,5,39.08,2.5,1,0,0,0,0,0,0,0.0,0.0,38,129,4,0,0,False,37.0,0.0,1.0
https://github.com/tirithen/lit-min,9,3.09,0.25,1,0,1,0,0,0,0,1.71,20.86,44,2888,62,2888,62,True,43.0,0.0,1.0
https://github.com/OmerBresinski/react-9178,28,33.11,14.0,2,0,0,0,0,0,0,0.0,0.0,566,18467,613,0,0,False,422.0,0.0,19.0
https://github.com/Renishgotecha/safeIt,4,11.14,4.0,2,0,1,0,0,0,0,0.0,0.0,488,1377,22,1377,22,True,390.0,0.0,46.0
https://github.com/lordfriend/nya-bootstrap-select,223,73.5,0.16,19,83,179,4,27,48,110,0.76,9.3,57898,109754,36558,0,0,False,26797.0,0.0,19.0
https://github.com/j-tester/json-diff-cli,30,23.1,0.02,1,2,4,11,3,1,0,0.0,0.0,524,7189,2796,0,0,False,422.0,0.0,19.0
https://github.com/jesseditson/fs-router,33,49.36,0.03,10,19,165,10,14,2,4,0.2,2.42,91,9527,1049,0,0,False,96.0,36.0,30.0
https://github.com/theabbie/sticker.ly,4,38.28,4.0,1,0,7,0,1,0,0,0.0,0.0,15,287,1,0,0,False,13.0,0.0,2.0
https://github.com/jagregory/aws-es6-promise,3,109.29,0.1,1,0,1,0,1,1,0,0.0,0.0,44,116,7,0,0,False,38.0,0.0,2.0
https://github.com/freaktechnik/eslint-plugin-botland,129,40.42,0.17,5,0,1,0,52,0,11,0.73,8.88,931,37181,24876,0,0,False,1938.0,0.0,15.0
https://github.com/poppinlp/fastify-xss-filter,8,67.56,0.17,1,0,2,0,0,0,0,0.0,0.0,149,9336,1001,0,0,False,130.0,0.0,6.0
https://github.com/anigenero/react-reducer-observable,19,28.6,0.07,4,0,1,0,0,0,0,1.5,18.25,29,35283,17419,0,0,False,29.0,186.0,15.0
https://github.com/jcubic/open-source-library,31,22.54,0.02,3,1,3,7,2,0,0,0.75,9.12,157,1129,226,0,0,False,664.0,0.0,4.0
https://github.com/voldikss/coc-todolist,87,36.45,0.15,3,4,136,0,5,0,0,1.27,15.4,62,19231,17716,0,0,False,61.0,853.0,17.0
https://github.com/dieguitoweb/ThreePin,32,117.14,0.11,2,7,92,0,2,0,1,0.0,0.0,456,1346,215,0,0,False,252.0,0.0,28.0
https://github.com/sala7webdev/create-nuxt-mixin,3,21.76,3.0,2,0,0,0,0,0,0,0.0,0.0,0,102,1,0,0,False,0.0,0.0,0.0
https://github.com/futurist/replace-css-url-loader,15,55.3,0.04,1,1,1,0,0,1,0,0.43,5.24,103,393,60,0,0,False,95.0,0.0,16.0
https://github.com/greghawk/react-maskedinput-privacy,111,77.68,0.12,21,0,0,0,3,0,0,0.72,8.78,1860,3639,2653,0,0,False,380.0,0.0,55.0
https://github.com/flaviolivolsi/gender-it,26,96.33,0.21,5,5,18,1,4,0,1,0.0,0.0,6813,18839,8530,0,0,False,12.0,0.0,3.0
https://github.com/leftstick/Sero-cli,101,71.0,0.07,2,3,14,0,0,0,3,1.41,17.1,32850,39962,3948,0,0,False,517.0,0.0,20.0
https://github.com/AckeeCZ/databless,98,4.45,0.05,8,2,1,1,16,11,4,0.72,8.72,438,7323,6390,5,0,True,453.0,0.0,54.0
https://github.com/andrewplummer/Sugar,3128,46.19,0.83,55,323,4500,11,97,80,494,0.13,1.62,417564,829114,695183,0,0,False,56733.0,1620.0,14.0
https://github.com/zizther/jam,315,44.93,0.12,4,0,1,11,1,0,0,0.19,2.3,514,47747,41063,0,0,False,39.0,0.0,3.0
https://github.com/realdecoy/rdvue,449,11.81,0.3,31,3,9,15,158,7,27,0.53,6.49,4203,120393,110922,11580,10391,False,0.0,2578.0,19.0
https://github.com/hegria/hegria-stat,4,22.71,4.0,2,0,0,0,0,0,0,0.0,0.0,54,226,0,0,0,False,43.0,0.0,2.0
https://github.com/nowaalex/af-virtual-scroll,396,0.03,0.56,3,5,71,0,26,0,10,0.0,0.0,4778,109136,88884,73103,69518,True,187.0,3155.0,14.0
https://github.com/subashcs/React-NepaliDatePicker,22,12.63,0.02,2,0,0,23,6,0,0,0.0,0.0,3188,63379,21113,49631,20640,True,2767.0,0.0,175.0
https://github.com/evgenii-shcherbakov/jovy,61,8.46,0.17,3,0,0,0,10,0,0,0.0,0.0,0,2484,1075,217,691,True,0.0,622.0,17.0
https://github.com/xiaoyuAnd/orange-ui,41,21.62,4.1,2,0,0,0,1,0,0,0.0,0.0,137,33269,5471,0,0,False,86.0,0.0,17.0
https://github.com/nntai/electron-connect-meteor,4,74.36,4.0,1,3,1,0,0,0,0,0.0,0.0,509262,759695,6,0,0,False,2923.0,0.0,192.0
https://github.com/nextlevelshit/nls-guilloche-generator,206,60.2,0.72,3,2,4,0,5,0,1,3.27,39.79,121,33075,20417,0,0,False,80.0,1365.0,18.0
https://github.com/rperez-98/jQuery.Gantt,143,51.62,0.05,15,0,0,0,0,0,0,0.0,0.0,2300,10765,8348,0,0,False,1435.0,0.0,19.0
https://github.com/fz6m/swno,53,8.07,0.11,1,1,19,0,0,0,0,0.0,0.0,16,22899,4647,4505,2819,True,25.0,416.0,2.0
https://github.com/borisovart/atol-kkt-module,5,35.95,2.5,1,1,1,0,0,0,0,0.0,0.0,140,20006,5902,0,0,False,97.0,4.0,14.0
https://github.com/EOSIO/eosjs,1387,23.63,0.98,71,493,1400,27,552,26,539,0.44,5.41,1073,125993,101039,0,0,False,790.0,3829.0,106.0
https://github.com/signalfx/bower-to-s3,6,33.98,0.0,3,2,0,2,1,0,0,0.0,0.0,442,775,336,0,0,False,88.0,0.0,6.0
https://github.com/mattrei/aframe-tangram-component,91,56.77,0.11,1,1,17,6,2,0,2,0.0,0.0,157963,350753,316366,0,0,False,9120.0,0.0,3.0
https://github.com/zeffuro/albion-api,20,37.13,0.02,3,0,0,0,0,0,0,0.0,0.0,243,451,105,0,0,False,214.0,0.0,8.0
https://github.com/LiberisLabs/raygun-angular2,34,93.02,0.97,4,2,1,0,3,1,0,0.0,0.0,0,1154,274,0,0,False,0.0,481.0,19.0
https://github.com/danielsogl/cordova-plugin-useragent,20,79.44,0.02,5,18,4,2,1,0,0,0.0,0.0,18,262,33,0,0,False,18.0,0.0,1.0
https://github.com/yahoojapan/k2hash_nodejs,100,3.13,0.06,2,4,3,0,53,0,0,0.27,3.25,32,21674,1535,1781,758,True,4858.0,0.0,12.0
https://github.com/soulsam480/furikaeru,211,27.26,1.36,1,0,2,2,26,0,0,1.35,16.47,58,24665,12757,0,0,False,44.0,1197.0,4.0
https://github.com/virtualvivek/react-windows-ui,767,0.07,0.69,4,42,523,0,3,5,20,0.71,8.64,52521,194989,104956,79787,66831,True,28941.0,1369.0,19.0
https://github.com/elzup/compep,84,42.1,0.08,2,1,1,0,23,0,8,0.0,0.0,242,845,387,0,0,False,202.0,0.0,37.0
https://github.com/andybrewer/mvp,144,0.05,0.1,21,181,4800,0,50,0,61,0.4,4.9,0,2261,952,196,97,True,0.0,0.0,0.0
https://github.com/phazelift/swap-reverse,5,107.6,5.0,2,0,0,0,0,0,0,0.0,0.0,40,817,2,0,0,False,36.0,0.0,22.0
https://github.com/etavener/scully-tools,8,41.73,0.1,1,0,2,19,8,0,0,0.0,0.0,96,36240,18336,0,0,False,58.0,244.0,16.0
https://github.com/jquery-i18n-properties/jquery-i18n-properties,91,79.41,0.04,16,432,423,7,38,28,37,0.19,2.29,525,3910,1447,0,0,False,339.0,0.0,11.0
https://github.com/Temoto-kun/react-musical-keyboard,31,45.84,0.09,2,1,2,5,2,0,0,0.0,0.0,990,40762,12702,0,0,False,537.0,0.0,22.0
https://github.com/jrsearles/react-vscroller,30,32.95,0.06,3,0,1,10,21,0,0,0.0,0.0,45,17890,6795,0,0,False,43.0,1061.0,19.0
https://github.com/coolaj86/require-yamljs,6,85.56,0.01,1,1,0,0,0,0,0,0.0,0.0,23,300,17,0,0,False,16.0,0.0,1.0
https://github.com/design4pro/sassdoc-webpack-plugin,46,64.31,0.1,4,0,0,15,15,0,1,13.64,165.91,59,5306,1463,0,0,False,38.0,0.0,8.0
https://github.com/punchcard-cms/runner,57,79.16,0.13,4,1,0,49,80,2,2,0.91,11.03,683,1373,185,0,0,False,640.0,0.0,33.0
https://github.com/eddie0329/vue3-use-modal,127,19.68,0.91,3,0,8,0,3,0,0,0.0,0.0,968,30199,27216,0,0,False,52.0,115.0,11.0
https://github.com/BEN00262/kenyan-phone-numbers,6,36.08,6.0,1,1,1,0,0,0,0,0.0,0.0,64,291,13,0,0,False,58.0,0.0,9.0
https://github.com/microsoft/function-configuration-resolver-node,6,83.49,0.09,2,3,4,0,0,0,0,0.0,0.0,62,182,2,0,0,False,46.0,0.0,9.0
https://github.com/StErMi/openui5-qrcode,49,61.68,0.08,2,16,12,0,1,0,1,0.0,0.0,820,7927,1399,0,0,False,334.0,0.0,6.0
https://github.com/flow-io/flow-array,11,81.53,0.01,2,0,1,0,1,0,0,0.0,0.0,101,524,18,0,0,False,53.0,0.0,7.0
https://github.com/prabodh1194/chartjs-plugin-select,10,21.76,0.01,3,1,7,0,2,3,0,0.0,0.0,92,292,51,0,0,False,74.0,0.0,21.0
https://github.com/radosny/node-style-loader,32,51.59,0.03,5,0,0,1,0,0,0,0.0,0.0,283,2256,471,0,0,False,124.0,0.0,31.0
https://github.com/abhishekhotti/nodeJSBookStuff,6,61.19,6.0,1,0,0,0,0,0,0,0.0,0.0,25,50,5,0,0,False,24.0,0.0,3.0
https://github.com/lukekarrys/lessitizer,40,76.89,0.03,4,1,0,0,9,0,1,0.23,2.75,170,1522,639,0,0,False,133.0,0.0,26.0
https://github.com/nfischer/shelljs-plugin-sleep,41,2.62,0.02,2,0,4,0,14,1,5,0.07,0.86,59,673,187,6,2,True,47.0,0.0,10.0
https://github.com/RynerNO/command-handler-discord,45,21.99,0.07,2,0,0,0,0,0,1,0.0,0.0,4,7165,6112,0,0,False,4.0,255.0,11.0
https://github.com/thinkrapido/console-commando-es5,99,87.7,0.25,2,0,0,0,0,0,0,0.0,0.0,330,5182,2773,0,0,False,145.0,692.0,13.0
https://github.com/kmkmadusanka/dialog-sms-service,19,26.95,0.06,2,1,4,0,1,0,0,90.0,1095.0,189,455,140,0,0,False,120.0,0.0,18.0
https://github.com/RejownAhmed/vue-modern-notification,66,0.68,1.65,3,1,4,0,2,0,0,15.0,182.5,14055,45049,24286,45049,24286,True,13791.0,213.0,13.0
https://github.com/lekoala/vanilla-autogrow,5,33.64,1.25,1,0,2,0,0,0,0,0.0,0.0,58,187,5,0,0,False,32.0,0.0,4.0
https://github.com/SnazzahDI/FakeConnections,12,33.36,0.01,2,40,22,0,0,0,3,0.0,0.0,83,187,39,0,0,False,75.0,0.0,16.0
https://github.com/tomasbjerre/violations-command-line,143,0.94,0.08,1,0,10,0,0,0,7,0.95,11.59,0,3026,950,495,360,True,0.0,0.0,0.0
https://github.com/Firebrand/lidless-eye,38,72.37,7.6,1,0,3,0,0,0,0,0.0,0.0,219,624,327,0,0,False,121.0,0.0,11.0
https://github.com/jupiter-project/jupiter-fs,40,29.76,0.24,3,0,2,1,5,0,0,3.53,42.94,0,4184,2613,0,0,False,0.0,294.0,18.0
https://github.com/maratib/nuxt-hero-icons,10,25.9,5.0,1,2,3,0,0,1,0,0.0,0.0,966,6675,600,0,0,False,476.0,12.0,12.0
https://github.com/codianz/express-azure-blob,9,45.83,4.5,1,0,0,3,0,0,0,0.0,0.0,0,1352,46,0,0,False,0.0,143.0,20.0
https://github.com/JoshWillik/mysql-schema-writer,6,101.31,0.2,1,0,0,0,0,0,0,0.0,0.0,73,147,10,0,0,False,62.0,0.0,16.0
https://github.com/snakeful/kful-proxy-server,5,78.67,0.71,1,0,0,0,0,0,0,0.0,0.0,241,337,20,0,0,False,222.0,0.0,42.0
https://github.com/filipeversehgi/yet-another-result-monad,13,6.06,0.14,2,1,1,0,1,0,0,1.0,12.17,0,3851,653,3851,653,True,0.0,134.0,17.0
https://github.com/text-mask/text-mask,494,7.25,0.18,67,831,8300,66,327,268,426,5.14,62.58,6397,59851,22362,4,3,True,2557.0,4535.0,15.0
https://github.com/transitive-bullshit/puppeteer-instagram,8,37.61,0.01,3,23,108,21,2,2,1,0.0,0.0,358,8226,11,0,0,False,235.0,0.0,31.0
https://github.com/slnknrr/js.es6.jsver,5,2.56,5.0,1,0,0,0,0,0,0,0.0,0.0,155,286,8,286,8,True,117.0,0.0,19.0
https://github.com/dghaehre/display-small-app,5,62.63,0.33,1,0,0,0,0,0,0,0.0,0.0,75,190,17,0,0,False,66.0,0.0,5.0
https://github.com/moraOlivarez/demoNPM,1,38.28,1.0,1,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,False,0.0,0.0,0.0
https://github.com/revilossor/socket-events,114,59.44,6.0,1,0,0,0,0,0,0,0.0,0.0,2234,34001,6732,0,0,False,1354.0,0.0,19.0
https://github.com/ankeetmaini/react-infinite-scroll-component,210,34.17,0.11,32,314,2700,42,93,148,115,0.69,8.44,25582,79423,66810,0,0,False,81.0,627.0,13.0
https://github.com/shawncx/gh-action-bump-version,280,45.24,0.59,14,0,0,0,0,0,0,3.87,47.1,207,16011,8179,0,0,False,77.0,0.0,14.0
https://github.com/mastilver/node-annotation-router,14,103.5,0.11,2,0,3,1,0,0,0,0.0,0.0,219,1200,285,0,0,False,430.0,0.0,54.0
https://github.com/ealush/emoji-picker-react,631,0.06,0.26,32,152,838,16,196,64,123,0.18,2.15,23784,206656,178893,43779,64783,True,204.0,5765.0,11.0
https://github.com/wooorm/web-namespaces,63,3.79,0.02,2,0,6,0,2,0,0,0.12,1.42,108,1126,734,85,102,True,48.0,0.0,3.0
https://github.com/matthias-reis/reactive-blog,5,73.51,0.02,2,0,0,0,0,5,5,0.0,0.0,524,12747,55,0,0,False,416.0,0.0,27.0
https://github.com/sseaman/winston-simple,15,87.17,0.34,1,0,0,0,0,0,0,0.0,0.0,6154,12872,55,0,0,False,81.0,0.0,14.0
https://github.com/dhis2/d2-i18n-extract,22,51.81,0.04,5,2,0,0,3,0,3,0.0,0.0,145,334,134,0,0,False,116.0,0.0,12.0
https://github.com/bunyaminsg/ng2-simple-datepicker,1,81.0,1.0,1,1,0,0,0,0,0,0.0,0.0,0,406,0,0,0,False,0.0,138.0,15.0
https://github.com/ljharb/json-stable-stringify,68,0.28,0.02,10,8,43,3,4,3,4,0.09,1.05,125,1430,514,846,469,True,327.0,0.0,20.0
https://github.com/strongloop/strong-soap,1384,0.04,0.29,226,163,382,11,465,26,201,0.55,6.66,12128,126435,68430,10308,16505,True,6075.0,0.0,13.0
https://github.com/stormwarning/stylelint-config-recess-order,165,0.57,0.06,19,23,326,6,327,3,27,0.31,3.72,460,72682,66924,7809,18140,True,479.0,0.0,17.0
https://github.com/glaukiol1/G-script,72,22.74,0.22,4,1,1,8,3,0,3,0.0,0.0,328,11417,379,0,0,False,282.0,0.0,52.0
https://github.com/Waidthaler/experior,74,13.5,0.05,5,0,0,0,0,0,0,0.0,0.0,1243,3849,1441,752,688,True,827.0,0.0,14.0
https://github.com/pluff/angular-identity-map,19,110.29,0.07,1,0,7,0,0,2,3,0.34,4.12,647,1442,254,0,0,False,458.0,0.0,11.0
https://github.com/FranckFreiburger/vue-pdf,196,0.5,0.08,21,506,2100,20,37,227,137,1.19,14.48,536,3237,1873,13,0,False,,,
https://github.com/ADejbakhsh/Schema_org_parseur,18,19.0,3.6,2,0,0,0,0,1,0,0.0,0.0,348,18072,1354,0,0,False,270.0,0.0,3.0
https://github.com/thiggle/api,21,5.43,0.32,1,4,150,0,0,2,1,0.0,0.0,53,6819,452,6819,452,True,45.0,198.0,12.0
https://github.com/guilledk/telos-evm-custom-ds,4,2.08,2.0,1,0,0,1,0,0,0,0.0,0.0,0,418,9,418,9,True,0.0,84.0,11.0
https://github.com/ankitzm/safe-deploy,39,10.84,0.39,2,0,3,0,1,2,1,0.0,0.0,213,6387,2389,6387,2389,True,55.0,0.0,13.0
https://github.com/leobastiani/secret-friend,9,26.32,4.5,1,0,0,0,0,0,0,60.0,730.0,35,4146,92,0,0,False,34.0,28.0,1.0
https://github.com/AkashGutha/jekyll-posts-generator,21,76.79,0.04,2,1,1,0,0,0,0,0.0,0.0,70,1722,308,0,0,False,58.0,0.0,7.0
https://github.com/j3k2/sass-resources-loader-craco,8,22.19,0.01,3,0,0,0,0,0,0,30.0,365.0,37,203,24,0,0,False,33.0,0.0,14.0
https://github.com/jayprajapati857/ngx-uploader-directive,131,4.25,0.1,3,2,15,8,48,3,3,1.47,17.87,92,44194,28016,15942,17635,False,82.0,832.0,15.0
https://github.com/Richienb/url-filea,3,49.71,3.0,1,0,0,0,36,0,0,0.0,0.0,28,849,34,0,0,False,25.0,12.0,4.0
https://github.com/jonjaques/graphql-tag-register,9,76.13,9.0,1,0,0,0,0,1,0,0.0,0.0,23,233,46,0,0,False,18.0,5.0,6.0
https://github.com/gurunate/nodemon-browsersync-webpack-plugin,9,85.21,0.21,2,2,4,1,0,1,2,0.0,0.0,72,302,26,0,0,False,57.0,0.0,9.0
https://github.com/closeio/mic-recorder-to-mp3,45,43.31,0.04,6,117,230,8,5,20,17,0.27,3.26,241,6982,4284,0,0,False,10748.0,0.0,19.0
https://github.com/codvio/angular-locale_tr-tr,5,103.83,5.0,1,0,1,0,0,0,0,0.0,0.0,168,583,140,0,0,False,133.0,0.0,6.0
https://github.com/React-Sextant/react-native-android-auto-update,38,38.78,0.05,2,2,11,0,0,0,3,0.0,0.0,64,2320,1398,0,0,False,48.0,0.0,11.0
https://github.com/ccpu/storybook-addon-playwright,456,1.58,0.34,5,11,54,8,15,14,12,0.0,0.0,282,100870,47300,4600,3031,False,172.0,14386.0,16.0
https://github.com/ajsoriar/react-string-avatar,124,39.63,0.11,4,1,2,17,16,0,0,0.72,8.8,2842,22026,10816,0,0,False,995.0,0.0,63.0
https://github.com/DamonOehlman/binary-type,32,96.93,0.09,3,3,4,1,3,0,0,0.68,8.3,179,578,80,0,0,False,151.0,0.0,21.0
https://github.com/yumeiqiang/dy-node-ip2region,4,13.45,0.02,2,0,7,0,0,0,0,0.0,0.0,634,906084,2,4,2,True,441.0,0.0,75.0
https://github.com/hanss/angular1x-navbar-component,4,97.19,4.0,2,0,0,0,0,0,0,0.0,0.0,31,181,0,0,0,False,25.0,0.0,1.0
https://github.com/acalpixca/sintomas,56,54.78,0.07,1,0,0,2,0,0,1,0.0,0.0,3727,10226,1608,0,0,False,3404.0,0.0,15.0
https://github.com/thepeerstack/node-sdk,34,12.76,0.06,5,8,23,1,13,2,0,0.25,3.07,534,2566,278,40,20,True,230.0,0.0,23.0
https://github.com/AngusFu/rollup-plugin-svg-vue,9,70.05,0.08,3,0,1,1,0,0,0,0.0,0.0,115,1510,943,0,0,False,113.0,0.0,15.0
https://github.com/ryo-gk/vite-plugin-dts-generator,17,12.17,0.55,2,0,2,0,0,0,0,30.0,365.0,16,3179,933,3179,933,True,22.0,128.0,18.0
https://github.com/thomasbrueggemann/predictwind.js,4,90.05,4.0,2,1,1,0,0,1,0,0.0,0.0,54,208,4,0,0,False,35.0,0.0,4.0
https://github.com/Dakayl/materialize,3720,71.46,2.91,294,0,0,0,0,0,0,0.97,11.84,33524,436551,353472,0,0,False,,,0.0
https://github.com/m-cuttlefish/react-code-editor,37,72.11,0.34,2,0,1,0,0,0,0,4.72,57.45,877,11903,7777,0,0,False,690.0,0.0,64.0
https://github.com/creativedeveloper-net/npm-package-example,26,85.21,5.2,2,6,6,0,0,0,1,120.0,1460.0,28,609,80,0,0,False,,,
https://github.com/chasingmaxwell/entity-schema,7,79.84,0.3,1,0,2,0,0,0,0,0.0,0.0,185,3413,40,0,0,False,318.0,0.0,21.0
https://github.com/Capitalisk/ldpos-chain-crypto,50,5.25,0.05,1,0,0,0,0,0,0,0.0,0.0,106,1123,821,7,6,False,106.0,0.0,9.0
https://github.com/mcrvaz/boleto-brasileiro-validator,42,29.04,0.04,8,13,65,10,12,0,5,0.19,2.29,251,15543,8851,0,0,False,375.0,0.0,38.0
https://github.com/textlint-ja/textlint-rule-max-ten,93,2.97,0.03,7,5,10,0,24,0,4,0.18,2.19,169,9907,5884,2266,3541,False,120.0,0.0,23.0
https://github.com/ZhaoTzuHsien/ts-miniflare,12,0.69,0.43,1,0,1,0,0,0,0,2.22,27.04,26,2921,222,2921,222,True,25.0,41.0,1.0
https://github.com/octoherd/create-octoherd-script,147,1.31,0.14,9,6,12,1,122,7,16,1.38,16.82,970,24835,22275,3177,13580,False,784.0,0.0,57.0
https://github.com/Grantlyk/node-ally,6,56.08,3.0,2,0,10,10,7,0,1,0.0,0.0,45,5529,12,0,0,False,39.0,0.0,5.0
https://github.com/jdkobe/Test,8,122.32,8.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,0.0,0.0,0.0
https://github.com/romansky/backbone-typed,20,118.45,0.03,1,1,3,0,0,2,0,0.0,0.0,146,783,183,0,0,False,132.0,0.0,18.0
